comment_id,video_id,comment_text,discourse_label,annotation_confidence,pass_a_label,verification_label,verification_status,adjudication_required,final_annotation_source
UgxsW1Qn2gVS06ZlgI14AaABAg.96VujPYEU4196jNNvpmBHO,QK01ROEqJ1A,@berlandprastyowiranatha8427 sedangkan ke galaxy lain aja perlu ribuan tahun cahaya. Cahaya loh ya. Ribuan tahun. Cara kau melihat pake teknologi mu itu cmna? Oohhhh berarti kakek buyut mu yg 2000 tahun sebelum Masehi udh menciptakan teknologi canggih yg bisa melihat galaxy lain ya. Woooow pandai sekali anda. very clever,Question,High,Question,Question,confirmed,False,pass_agreement
UgwnEKX6Ca9QDH57ycV4AaABAg.9APYDxIxUAv9APsnrKtzsD,QK01ROEqJ1A,Menurut gw sih kayaknya ada gamungkin juga alam semesta sebesar ini cuma hanya bumi yang bisa dihuni,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UghYugCEQIPsM3gCoAEC.8TL7_oInOh1A7giHAUpsow,NVDIHTGVcLc,Apasih gak jelas😂,Agreement,Low,Agreement,Agreement,confirmed,False,pass_agreement
UgwsmfBb7Ea4b-jXkMx4AaABAg,QK01ROEqJ1A,Masya Allah....itu ciptaan Allah....tak terbayang Khan seberapa besarnya Allah???  Masihkah kita sombong???  Planet kita umpama sebutir debu di permukaan bumi ini.semoga menambah keimanan kita...aamiin..,Question,High,Question,Question,confirmed,False,pass_agreement
Ugx9EC5fIXZo7D0LkCN4AaABAg,QK01ROEqJ1A,Neptunus itu bukan batas tata surya si.... planet terjauh mungkin ya.... masih ada awan oort yang sangat luas dan batas antar bintang juga..... (kan batas tata surya sampai pengaruh gravitasi berakhir atau solar wind juga),Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzNPWc4ZlYOQ2PSPA94AaABAg.8yAUbQOQocS8yAVa_KHVa8,5Zi4qGpGop4,Faedah nya apaan sih,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzcgjPa9YtdXsvojSB4AaABAg,jPyd0Xv5LfY,"Sya nonton karena belum dipelajari di sekolah sebagai siswa kelas 3 😂, juga karena penasaran",Suggestion,High,Suggestion,Suggestion,confirmed,False,pass_agreement
UgzDIAL3Dei4Lll14oZ4AaABAg,QK01ROEqJ1A,Teruslah berteori Siapa tau nama anda tercantum di buku pelajaran IPA aokwoaw.,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugh2rcjKWL-2I3gCoAEC.8FkIl56oPsx8G1ZzO-KZeY,H_5TPzquRyo,"Chandra Fauzi hmz gw sih paling males nyari ayat :v tapi sedari kecil kita diajarin kalo kita berasal dari adam, kan? Adam dari tanah. Bumi cuma dibuat dalam 6 hari. Cari ae pasti ada ayat yang bilang gitu. Ini kesalahan fatalnya.",Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugw_oGP8DJ3ynY8AqUx4AaABAg.98G09SSScx398SE_15oz86,21seK8tKSYI,iya biar orang tau bumi itu CGI LOL,Praise,Low,Question,Praise,revised,False,verification_revision
UggYN5H5opLBu3gCoAEC,FMNRItiR6ZA,1:21 bakso,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugw72ZZbOeBmNDiW5fV4AaABAg.8zahtV0MhyN91rd5FQyS-L,NVDIHTGVcLc,"@muhammadtaufiqhidayatulloh1797 berdasarkan kebanyakan geologis & standar internasional, diatas 300m udh termasuk gunung.  Kita kan bicara soal ""tinggi"" yaitu pengukurannya scr vertikal, klo bicara soal ""kokoh"" itu tdk ada dalam ayat tsb jadi saya tidak mau bicara keluar konteks, terimakasih.",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgwH8inXP2iksk20hiF4AaABAg,FjFsx6iQE3Y,Muh.Samudra Putra Adam,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgiLvUApiyaXX3gCoAEC,iyJeozHhvJI,Ya gak mungkin lah manusia kan udah di ciptakan dari dulu oleh alloh swt masa kalau gak ada bulan manusia msih jadi sekumpulan bakteri atau protein,Experience,High,Experience,Experience,confirmed,False,pass_agreement
Ugzn-aokzDDIH1B11xV4AaABAg.8zQJBiwSz5a8zStCUkL0vG,QK01ROEqJ1A,Oo jadi kalau kita mau melihat yang ada diluar angkasa sana (yang belum diketahui) kita harus menunggu cahaya untuk mencapai objek itu. Begitu bukan?,Praise,Medium,Question,Praise,revised,False,verification_revision
UgieJoBPVArjoXgCoAEC,NVDIHTGVcLc,"lebih baik jangan bangun tinggi2.nanti masa depan,bumi tidak terlihat bulat lagi karena,banyak bangunan yg tinggi",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzigsS5SAH4RrGGp6Z4AaABAg.9MUIICJb7-M9cZsCVkfOME,21seK8tKSYI,Kalian semua bodoh !!  Hua ha ha ha....  Akulah kebenaran sejati !! Akulah waktu Akulah ilusi Akulah kenyataan Akulah penderitaan Akulah Takdir !!,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgxTMEKrBm39zpzOKm54AaABAg,JRJ1ngbUe6A,"Kobisa satelit bergerak secepat itu ya min, kira2 daya dorongnya menggunakan apa?",Praise,Medium,Question,Praise,revised,False,verification_revision
UgxL-fgBYo0BJV0F1JN4AaABAg,impJiSfof9E,Pak ndul aj pernah ksna nda sombong....,Opinion,Medium,Experience,Opinion,revised,False,verification_revision
UgxqyMWu0wBF9QsuBYh4AaABAg.8sy5EAQCUJ48urJ8AGq6rb,iq0yOkj3d28,@akhmarudin8918 Goblok. Gak nyambung tololll. Bocah nii,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UggW0yaZWjhlhXgCoAEC.8Hbi81hwQYW8HgtaL_WPea,iq0yOkj3d28,"+kurakura ninja Dan saat seseorang sudah menjudge orang lain yang tdk sepaham itu bodoh,salah dan menganggap diri paling faham serta yang terpintar di situ terlihat seberapa bsr keilmuanya.karna membatasi diri dg merasa paling benar.hhe.dr awalnya minta bukti manusia dr sebangsa monyet, belakangan justru meyakini teori itu dan meminta bukti sebaliknya.dr awalnya memisahkan sains dg kepercayaan, akhirnya tau bahwa sains juga ada hubunganya dg kepercayaan.dr awal mengatakan agama itu di terima dg iman/percaya dan jangan meminta kepercayaan atas sesuatu yang ilmiah paling akhir justru minta pembuktian isra miraj.?! hhhhhh. super sekali ente bro...",Question,High,Question,Question,confirmed,False,pass_agreement
Ugz5cvdxATy0Evn2_fd4AaABAg,t5SaFgSaM_M,Kenapa kita bisa berhayal atau mimpi,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgywHGbrCjQVytW8drF4AaABAg.8tbYo58Lh0w8tbdjLwPPAb,impJiSfof9E,"w nonton LIVE juga, tapi di CNN",Disagreement,Low,Praise,Disagreement,revised,False,verification_revision
UgiByJywsKEO6HgCoAEC,eXml_nlmPoE,kenapa ada manusia yang mati suri ?,Experience,Low,Experience,Experience,needs_adjudication,True,adjudicated
UgiWiOz0ctx_n3gCoAEC,FMNRItiR6ZA,min kenapa kalo kita tidur kita masih bisa merasakan ada bayangan tangan kalo ada orang goyang tangan kekiri kekanan? di depan muka kita walupun kita tutup mata? 😞,Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugxzk36mD0KlqmTr8494AaABAg,QK01ROEqJ1A,Bang gua mau tanya manusia atau dinosaurus yang duluan di bumi,Experience,Medium,Experience,Experience,confirmed,False,pass_agreement
Ugj5G1zRnqRfqngCoAEC,YljSXjd4lnk,kenapa kapal bisa mengapung di air?,Disagreement,Low,Disagreement,Disagreement,confirmed,False,pass_agreement
UgyQSIKMz2B9dtV3cXR4AaABAg.9Gfl0a1he9h9HN1ii8v4MK,QK01ROEqJ1A,Riko Ariyanto skrg juga alat2 perlahan dimatikan seperti kamera dimatikan (sebelum dimatikan pada tahun 1994 dia ngambil foto pale blue dot yg ada di video)   nanti rencananya alat pendeteksi gelombang sekitar tahun 2021-2022 mau dimatikan juga buat hemat listrik,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgxXLjgoW_dO22_0iCx4AaABAg.9J_bBKVt9K99JcSevgwW0R,T8g_hUpx9VU,yang dimaksud dalam pembahasan big bang adalah titik kecil yang dihasilkan,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzUB0nwVbBtNt8p3XV4AaABAg.8xgezUCthva8xhAsHztFNs,t5SaFgSaM_M,"Salah planet, tornado/badai itu ada di planet Jupiter..",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugz1y8sf0wD7k5olGqF4AaABAg,JRJ1ngbUe6A,Bang bahas bagaimana satelit di buat dan diluncurkan,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgwjxDMR-UgaqzQGLih4AaABAg.8xgVLLfcKNs8xgVtMU_2Ap,t5SaFgSaM_M,Kita cari tau saja,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugg9Hl0mPJGDK3gCoAEC,eXml_nlmPoE,tahu bulat.. knp ada tahu kotak & segitiga ya,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgwlFnCBmHLonEuMr6x4AaABAg,uA3cMFjqfaM,Terus kalau kita udah Di mars ada teori mars datar,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzTOLGbTemaiiRhLN54AaABAg.8j-6NmbCqYs8l2-GypgEVK,T9ttUfGG7EE,Itu maksudnya kalau GK salah iyalah dengan pengetahuan dan juga izin Allah SWT. Buktinya manusia bisa pergi ke bulan dengan pengetahuan dan izin Allah,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgwPUSq80ARidQ_emUB4AaABAg,QK01ROEqJ1A,Batas dari alam jagat raya ini adalah 'Arsy adalah sigasana Allah   Al-Qur'an,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugh6zx6RqsnFxngCoAEC,H_5TPzquRyo,"min, proses pembentukan upil gimana? haha",Question,Low,Question,Question,needs_adjudication,True,adjudicated
Ugz_gskliPRJ4ov0I8R4AaABAg,21seK8tKSYI,"Admin curang! Lebih pro bumi bulat karna adminnya suka bentuk bulat seperti bakso dan melon, bukan bentuk memanjang seperti pepaya! 🙄",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzTtkW_qxJ22uOk8WR4AaABAg,t5SaFgSaM_M,Benar tuuh kita harus menjaga bumi dan merawat coba pikirin orang orang yg kebulan aja butuh banyaak banget duit itu cuma kebulan apa lagi nyari bumi baru haduuuuhhh mending kita rawat deeh daripada nyari,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyP9BkZzn0YXuKsAmN4AaABAg,QK01ROEqJ1A,Gaya berbicara nya yang imut dan membuat semangat !!! 👍👍👍👍👍,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugx3qwR-zuvtV5t_ASx4AaABAg,21seK8tKSYI,cek video di flat earth... bangkit dari kesadaran... kawan...,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgwNrfgVkIYkyQcZH4N4AaABAg,21seK8tKSYI,"heh kaum bumi datar,dengerin tuh!",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzkGrlgXWB3-iv8gpR4AaABAg.9KTFMkYeTIz9KXPBrScW84,21seK8tKSYI,Realita sesungguhnya atau khayalan yg dipaksakan hayo?,Question,High,Question,Question,confirmed,False,pass_agreement
UgzchPyUhx7QI6jR2it4AaABAg.8zbqD5xDWlJ8zcVt8OwZco,QK01ROEqJ1A,Pertanyaan yang gak berguna,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgxUx4UYosiYinjQgLB4AaABAg,FMNRItiR6ZA,Ksian kalo pluto gk di ajak tar nangiss,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugh1HFTGH_HZt3gCoAEC.8HmB_zz_kc08chlLk-kK-0,FjFsx6iQE3Y,"Fajar Suwandito95 jangan percaya sama teori yg menyebar di internet, karena internet sekitar 75% bohong nya...",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgwAPrBfzRcuu-iThUF4AaABAg.8eSnpuTLEN49SOGaY5A0V8,JRJ1ngbUe6A,Satelit geostasioner itu yang kecepatan orbitalnya setara dengan kecepatan rotasi Bumi jadi kalau diamati dari Bumi dia akan tampak seolah diam.  ISS yg bergerak stasiunnya atau Buminya? Dua duanya tentunya. Mana yang kecepatannya lebih besar? Kecepatan orbital ISS. Soalnya satelit LEO itu gerakan mengorbitnya lebih cepat daripada rotasi Bumi.,Question,Low,Question,Question,confirmed,False,pass_agreement
UgwxNBP97RJizDPo4nB4AaABAg,FMNRItiR6ZA,4tahun lallu dah dua juta subs w dari masa depan :v,Experience,Low,Opinion,Experience,revised,False,verification_revision
Ugysl2BdmWy0v822lPV4AaABAg,impJiSfof9E,"""singularity""          koq jadi keinget ama si taehyung (BTS) yak???  ada army disini?? like ya..",Question,High,Question,Question,confirmed,False,pass_agreement
UgjD_iu03W6XSngCoAEC,YljSXjd4lnk,kenapa di daerah gunung dingin,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgypNVcgRyhYmKT_YQR4AaABAg,AxyPASIXz1k,"nah kan tubuh manusia dan seluruh yg ada di dunia ini terdiri dari atom, trus atom itu sendiri 90% ruang kosong. bagaimana bisa materi penyusun dunia ini isinya 90% kosong? dunia emang penuh misteri.",Question,High,Question,Question,confirmed,False,pass_agreement
Ugw0fn0J6mIA5VxS0QZ4AaABAg,JRJ1ngbUe6A,Satelit bumi yg real itu bulan,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugg_vPL-ap6jZ3gCoAEC.8OvenkTq-Ft9BTmBMgyx3e,JRJ1ngbUe6A,Bocil Pada Bingung,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyTFPjPjOWV-l7Y1Ft4AaABAg,QK01ROEqJ1A,Jangan ditanya erpan aja udah ke mars,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzRPhG9pkdWOw7NH-J4AaABAg,zbSe0xE7tg0,Tadi di aplod,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgiIJfeKmNZfRngCoAEC,NVDIHTGVcLc,Menara Babel yg paling tinggi !,Correction,Low,Opinion,Correction,revised,False,verification_revision
UgyKnQ0HlTAaHIuXXbV4AaABAg,qis44fqpuAU,"Ke masa lalu! Beli barang-barang langka yang cuma dijual pada masanya terus balik lagi ke masa sekarang, barangnya dijual deh dengan harga tinggi, kan limited edition tuh",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UggZqNfodDT4R3gCoAEC,eXml_nlmPoE,kok bisa aa lucu lucunya dikit,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugzx8yVa8ZMaM7YkgUF4AaABAg,NVDIHTGVcLc,"Dapat referensi dari manasi ini chanel, kok keren""",Agreement,Low,Agreement,Agreement,confirmed,False,pass_agreement
UgwIpO9Ss6xA_bGqrPh4AaABAg,YxgOhIQJX3Q,"Request min, apa jadinya bumi tanpa binatang?",Praise,Low,Praise,Praise,needs_adjudication,True,adjudicated
UgzW9bdFmWtjUjEd6pt4AaABAg,twXOQyxZWxY,Bahas mengenai sejarah israel dan palestina dong spy kita org indo ngerti nih sebenernya itu perang agama atau perang negara?,Question,High,Question,Question,confirmed,False,pass_agreement
UgxNEIU7DXetWrPBy6V4AaABAg,rloh5wZxFrU,Min buat behind the scene nya pembuatan video kok bisa dongg..😃,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgziQAhM7Lo-JSSgtkV4AaABAg.8eoIWkGW4ET8joGsp0XKAP,21seK8tKSYI,"Faqih22 lu pembela bumi datar coba buat eksperimen keluar angkasa lah, suruh teman2 lu yg sama dengan lu, kami pembela bumi bulat udah ada yg pernah, dan ada buktinya, kalau kalian eksperimen di tanah aja sampai mampuspun datar terus keliatan bumi ini-_-",Experience,Medium,Experience,Experience,confirmed,False,pass_agreement
Ugx_p5RRkXD5tGnM4SV4AaABAg,QK01ROEqJ1A,Saya terharu pas denger omonganya😊😊       Saya punya pertanyaan : bagaimana jika tidak ada yang pintar sama sekali tolong jawab,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyDojwi2aH2nk9IYch4AaABAg,qis44fqpuAU,Kalau ada msein waktu aku mau mengubah full sejarah dunia,Suggestion,Low,Disagreement,Suggestion,revised,False,verification_revision
UgxAJ5OMAmAFJPr6C9R4AaABAg,NVDIHTGVcLc,Maaf batas ketinggian bangunan maksimun adalah 512,Correction,Low,Praise,Correction,revised,False,verification_revision
UgzlG1sOrEi7aE6KuAN4AaABAg.9Lkb-jiGL529M0TFWkJn16,QK01ROEqJ1A,Search ytguru gembul ujung alam semesta,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgwZj92dYFfJsE_KVK14AaABAg,AxyPASIXz1k,Gilak merinding ☺☺☺,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UghusN9ckeEn6ngCoAEC,Tx87wEaDtxo,kenapa cuma hari minggu yang libur? kenapa ga selasa?,Question,High,Question,Question,confirmed,False,pass_agreement
UgyQZd2RpR2IZ9ym7K94AaABAg,zbSe0xE7tg0,"Makasih ya Kok Bisa, udah bawa pengetahuan ke khalayak umum yang males baca XD",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugw1K8ZiBLhjGLbi6LZ4AaABAg.9z5vB8t_n_zA-Axvbu5AqN,21seK8tKSYI,"@drofxodigebricam1123 gimana ceritanya bisa beda, gimana kamu ngejelajah kalo kamu gk bisa dateng ketempatnya, metode apa yang dipakai?",Suggestion,Low,Question,Suggestion,revised,False,verification_revision
Ugw11Uafl9zyTeXLNYd4AaABAg.9NUf9UQB71t9Ow6zYFT9jR,JRJ1ngbUe6A,"diluar angkasa tekanan udaranya kecil cmiiw,mknya satelit ga patah ya krn minim gaya gesek",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgxSqal29GTfLZfTEAV4AaABAg.9J_uvWGlzX-9JcOIqwCATS,T8g_hUpx9VU,@hilalahmad4983 bisa saja kebentuk planet lain :v atau 2 matahari besar dll,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugy4tzDQYUr0utypdwl4AaABAg,eXml_nlmPoE,"Kenapa bahasi inggirs tidak menjadi bahasa resmi ke-2 di indonesia,, gak kaya india, malaysia dll",Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgwbnvxucSS2UD9ieNd4AaABAg,T8g_hUpx9VU,19 detik yang lalu,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UggShcnsgpsyK3gCoAEC.8IGwNQth5zI8IIFJlrTsbN,iq0yOkj3d28,"ga bisa mas.   coba anda di dalam mobil yg tertutup,  dengan kecepatan yang konstan angaplah 30 km/jam.   dlm mobil anda lempar2 bola ke atas, bolanya ga jatuh ke belakangkn. tetap ke tangan anda kecuali anda lemparnya ga bener atau mobilnya lagi akselerasi ataupun lagi ngerem",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UghxhQZaWmey23gCoAEC.8FmAnA2Xy9w8FwsXudL68W,NVDIHTGVcLc,ketemu mad dog,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwfX2G25uohom6THDh4AaABAg.8kOi0YNG-UZ9dRzyzG9Mk_,FjFsx6iQE3Y,",,Uvo Ufo °sangat sering datang ke gunungg Mrapi smru di saat mulaii malam ampe subuh,hal yng serupa jg sering terjadi di gunung popocatepel yg berlokasi di Mexico,fakta not hoax!!°*'*'idossoo",Disagreement,High,Disagreement,Disagreement,confirmed,False,pass_agreement
Ugz-t9Q9sejcrY6WGW54AaABAg,QK01ROEqJ1A,"Coba pikir jika tidak ada ilmuan siapa dong Yang bakal ngasih rumus MTK, mencari tahu tentang planet dan lain lain🤔(terima kasih ilmuan) 😘",Praise,Medium,Praise,Praise,confirmed,False,pass_agreement
UgzWwiZdu2rIYFg-_RR4AaABAg,T9ttUfGG7EE,"Kita? Orang luar negeri aja kali min, orang Indonesia mah gk ke sampaian mikirin kaya gitu, mikirin besok dapet Mkn atau gk aja udah mumet",Question,Low,Question,Question,confirmed,False,pass_agreement
UgxYv6gP7isNJ5hyQVN4AaABAg,QK01ROEqJ1A,Bisa jadi ada bumi lain? Entah hidupnya normal kaya kita atau kaya film sci fi? Hanya maha pencipta yg tahu :v,Question,High,Question,Question,confirmed,False,pass_agreement
UgioXcpgZwm_L3gCoAEC.8MKlvFSzTooAF7FlUdRems,Tx87wEaDtxo,Kitabmu aja tertulis nama Allah ​@05.beatrix74,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgxDcTgxPMm9wuFPaDl4AaABAg,impJiSfof9E,Tumben donat biasanya bakso,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgijDu0D7AyszHgCoAEC,iq0yOkj3d28,Apa teori otak kiri dan otak kanan benar,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UghkBKjfFOb9R3gCoAEC.8MkZYfC6wu98Mm0co2yyQL,uA3cMFjqfaM,bener sekali se7 dengan pendapatnya,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Uggdc7lEIStK9XgCoAEC.8RY8LIgd3qB9LjTaGeczAD,YljSXjd4lnk,Sangean semua anjg,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgylcV0W2BOjmz6CcZ94AaABAg,0QCq6GPY8kQ,Kenapa di bumi ada grafitasi,Opinion,Low,Opinion,Opinion,needs_adjudication,True,adjudicated
UgwNird6nYOZJsnWrbB4AaABAg.9wMZZNccQh2A8Qx_irYW-f,QK01ROEqJ1A,Makhluk purba,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UggxGbcL88vBWXgCoAEC,iq0yOkj3d28,"Kenapa Canberra yang menjadi ibukota Australia sepi banget, sedangkan Jakarta ibukota Indonesia malah ramai? Apakah ada yang salah dengan Indonesia?",Question,High,Question,Question,confirmed,False,pass_agreement
UghKPMTbMIiCWHgCoAEC,FMNRItiR6ZA,btw aku tau nihh wkwk sejak agustus 2006 ganti statusnya/? anak magang planetarium saya 😂😂😂😂,Question,High,Question,Question,confirmed,False,pass_agreement
UgiGoUIireMwEngCoAEC,PEbhbW4rgy4,kenapa manusia tidak pernah merasa puas dengan yang sudah dia punya?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgyGMddMJg1WA_1OeqV4AaABAg.8izmF1axKRi8iztgQ-wsYG,T9ttUfGG7EE,sirik mah menyekutukan tuhan,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzdFe63jGT63jb0lud4AaABAg.8zS_RV-6iby8zSrJz5nflt,QK01ROEqJ1A,@rendyfebrian9776 santuy ada pom di bulan wkwk,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgxMElUaPeM4jfbWcht4AaABAg.8e7CByp6oBW8hQxS5nTVV8,21seK8tKSYI,"adit johnson dan yg nopang itu gaya gravitasi, gaes ni org johnson tolol yah",Agreement,High,Opinion,Agreement,revised,False,verification_revision
UgwVAUv9_EfuWMNY5g54AaABAg,QK01ROEqJ1A,"Bagaimana manusia bisa tau bentuk"" planet?",Question,High,Question,Question,confirmed,False,pass_agreement
UgxNeCdLEeE9vPlt8kd4AaABAg,QK01ROEqJ1A,Apa di sana ada makhluk hidup yang lain,Agreement,Low,Agreement,Agreement,needs_adjudication,True,adjudicated
UgxDGJ-QddmwS9H2FPZ4AaABAg,jPyd0Xv5LfY,Next:Kenapa kalau kita kesakitan kita bilang aduh/auw Semoga di jawab,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyV5YiyR9_zncTHXGV4AaABAg,QK01ROEqJ1A,Gua ga percaya kalo cuman di bumi yang ada kehidupan,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgyKTYiej-rnxOmslyF4AaABAg.8zRsB2j3OzF9WqtRWZb7K2,QK01ROEqJ1A,Kkn desa penari🤣,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzBuFEz3Kq8r1yT8-94AaABAg.98ZpwEq_bDs98c2VJUf0hp,QK01ROEqJ1A,Yap yg penting g perlu pikirin kamu kapan nikah yg penting pikirin skarang kamu lg jd orang tolol,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugyp0y5oWLQ6RZP5jnp4AaABAg,0QCq6GPY8kQ,min kenaapa makanan enak dan gak enak?,Question,High,Question,Question,confirmed,False,pass_agreement
UgwD7CGRpy3XfL21I9p4AaABAg,5_9wU8yJZ8w,mengapa kukukita bisa tumbuh padahal sudah dipotong berulangkali?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UghmBpCpGa3b03gCoAEC,NVDIHTGVcLc,mau tanya kenapa kita bisa sendawa ??,Opinion,Low,Question,Opinion,revised,False,verification_revision
